chr11	12714907	12716041
chr11	20277243	20277443
chr11	20697470	20697522
chr11	21101883	21102053
chr11	21856325	21856373
chr11	25666364	25666391
chr11	26048415	26048744
chr11	29133355	29133504
chr11	32510914	32510973
chr11	34828408	34828949
chr11	36431769	36433449
chr11	43105996	43115449
chr11	49022549	49023668
chr11	49866165	49866208
chr11	50348695	50348738
chr11	50904820	50904996
chr11	51019933	51025756
chr11	51282999	51317512
chr11	52077014	52089954
chr11	52515292	52522214
chr11	53068704	53112397
chr11	61470000	61470283
chr11	62142283	62142496
chr11	81431485	81431799
chr11	83646424	83646571
chr11	87123948	87125398
chr11	87126026	87127295
chr11	88279956	88280426
chr11	89033000	89033046
chr11	89382023	89412837
chr11	94478452	94478588
chr11	95625179	95701071
chr11	98972918	98974854
chr11	103204455	103204740
chr11	103235577	103235918
chr11	103592746	103592809
chr11	106439346	106439370
chr11	113778828	113779160
chr11	115822497	115822557
chr11	115822919	115823689
chr11	116285068	116285339
chr11	117515323	117515426
chr11	118664332	118664436
chr11	118901029	118901156
chr11	126091544	126091684
chr11	126760981	126761195
chr11	130964444	130964621
chr11	132808431	132808572
chr11	133620986	133621441
chr12	7215236	7215590
chr12	7809965	7809997
chr12	7811995	7812051
chr12	7839826	7839854
chr12	8552865	8552920
chr12	9383801	9524519
chr12	10026313	10026371
chr12	12947353	12947446
chr12	15713425	15713586
chr12	18121238	18121717
chr12	22888258	22888643
chr12	24638613	24638636
chr12	27657566	27657628
chr12	29672163	29672510
chr12	30692105	30692139
chr12	31287912	31288076
chr12	34757328	34760162
chr12	34771899	34784336
chr12	34818679	34822147
chr12	35203702	35281836
chr12	35330609	35401410
chr12	36145315	36179055
chr12	36451617	36463897
chr12	36486946	36508273
chr12	36469747	36471030
chr12	36480831	36481222
chr12	36659323	36667639
chr12	36670588	36681052
chr12	36724684	36726455
chr12	36814826	36817953
chr12	36830849	36837550
chr12	37004379	37006036
chr12	37027790	37028652
chr12	37048990	37054113
chr12	37055000	37060374
chr12	37061308	37062184
chr12	37077748	37079067
chr12	37083106	37090599
chr12	37099110	37121961
chr12	39339168	39339347
chr12	40356589	40357812
chr12	40361259	40361408
chr12	42500263	42500296
chr12	53886605	53886955
chr12	59435699	59435830
chr12	65947696	65948141
chr12	72682166	72682418
chr12	74035560	74035752
chr12	77149339	77149496
chr12	78514579	78514705
chr12	84510629	84511025
chr12	89997121	89997497
chr12	94496550	94496640
chr12	95051775	95052055
chr12	105573540	105573593
chr12	109011442	109011589
chr12	109539642	109540210
chr12	114192332	114192376
chr12	119830388	119830898
chr12	123370635	123373184
chr12	124023360	124023404
chr12	124809633	124809692
chr12	125853747	125853766
chr12	126755468	126756020
chr12	127050599	127050654
chr12	127430246	127430347
chr12	127683335	127683574
chr12	127849904	127850037
chr12	128026897	128029636
chr12	128653310	128653465
chr12	129034092	129035773
chr12	130613532	130613627
chr12	131175007	131175049
chr12	131530864	131535366
chr12	132195854	132196009
chr12	132262944	132264759
chr12	132371106	132371321
chr12	132372059	132373027
chr12	132429197	132429524
chr12	132516084	132516151
chr12	132651993	132653712
chr13	339915	398281
chr13	1010113	1010270
chr13	1033053	1091039
chr13	1132987	1469499
chr13	1472421	1486415
chr13	1467195	1468663
chr13	1488728	1491802
chr13	1491656	1491802
chr13	1516001	1516031
chr13	1520198	1520361
chr13	1521381	1521678
chr13	2105406	2118043
chr13	2908779	2908933
chr13	3501848	3503939
chr13	3599951	3601008
chr13	3619122	3621213
chr13	3641149	3642423
chr13	3705278	3708709
chr13	3718735	3721002
chr13	3712709	3717196
chr13	3718735	3721006
chr13	3735248	3736375
chr13	3762684	3787505
chr13	3828242	3831664
chr13	3939904	3941474
chr13	4681211	4681618
chr13	4829627	4832354
chr13	5939643	5939682
chr13	6112566	6112644
chr13	6438281	6438330
chr13	8282845	8283124
chr13	9623553	9626008
chr13	10755253	10755395
chr13	11448892	11449145
chr13	13044972	13046764
chr13	14575784	14577061
chr13	15967619	15967790
chr13	22336223	22336772
chr13	22401284	22401403
chr13	24037828	24038174
chr13	27973821	27974149
chr13	28332275	28332307
chr13	31997387	31998470
chr13	31998898	31999947
chr13	33112997	33113175
chr13	35535573	35538861
chr13	35894774	35894875
chr13	36122549	36122769
chr13	38345814	38345929
chr13	41609307	41609471
chr13	47575369	47576264
chr13	54757982	54758491
chr13	54758856	54758900
chr13	55520467	55520498
chr13	56362488	56362610
chr13	56836630	56836808
chr13	65342428	65342507
chr13	67105052	67105621
chr13	69536833	69537048
chr13	71408054	71409179
chr13	72455559	72455612
chr13	72905746	72911331
chr13	72916194	72916817
chr13	73433717	73434657
chr13	74088526	74088538
chr13	74282897	74283264
chr13	78230906	78231132
chr13	85137460	85137699
chr13	85270308	85271370
chr13	86143449	86143670
chr13	91200120	91200543
chr13	92194715	92194959
chr13	96373034	96373322
chr13	96930386	96930494
chr13	98707211	98707402
chr13	99502181	99502465
chr13	99562112	99562832
chr13	99725712	99725798
chr13	99726131	99726225
chr13	99931708	99931809
chr13	100046786	100047682
chr13	100072174	100072993
chr13	100250076	100252274
chr13	100274131	100274656
chr13	100536569	100536843
chr13	100754261	100755335
chr13	100809869	100811810
chr13	100854190	100855121
chr14	168732	168965
chr14	319526	328260
chr14	1470639	1471810
chr14	1505282	1505384
chr14	1518938	1522718
chr14	1523458	1523555
chr14	1544978	1545121
chr14	1557186	1608849
chr14	1620387	1628608
chr14	1638413	1639359
chr14	1523458	1523555
chr14	1544978	1545121
chr14	1557186	1608849
chr14	1620387	1628608
chr14	1638413	1639359
chr14	1646147	1646384
chr14	1663708	1669651
chr14	1687304	1691898
chr14	1692988	1693094
chr14	1696384	1749277
chr14	1850918	1851097
chr14	2038822	2039219
chr14	2052739	2055334
chr14	2316606	2358287
chr14	2370180	2370235
chr14	2385058	2385487
chr14	2392861	2392985
chr14	2408313	2413314
chr14	2753045	2755367
chr14	2755936	2761270
chr14	2753887	2761253
chr14	4327447	4327544
chr14	4347193	4347291
chr14	4348594	4348692
chr14	5188837	5189415
chr14	5695989	5736450
chr14	6642165	6644636
chr14	9054063	9054583
chr14	9069695	9072410
chr14	13923605	13923709
chr14	21278152	21278271
chr14	22891598	22891820
chr14	25320894	25320980
chr14	26674951	26675378
chr14	27270824	27271225
chr14	29394961	29395829
chr14	32131942	32131945
chr14	32427842	32488239
chr14	33754600	33754628
chr14	40118446	40118487
chr14	40226762	40227287
chr14	40228104	40228424
chr14	40310236	40310331
chr14	51049352	51051304
chr14	59745913	59746149
chr14	61735885	61736230
chr14	65122954	65123429
chr14	66891736	66892340
chr14	73529857	73529989
chr14	78001635	78001674
chr14	79699945	79700090
chr14	79930101	79930794
chr14	85093980	85094570
chr14	88364184	88364712
chr14	89544835	89545021
chr14	91265011	91265363
chr14	91451593	91451662
chr14	91620039	91620107
chr14	93065980	93066045
chr14	94889074	94889296
chr14	95138729	95138787
chr14	95231744	95231798
chr14	96705012	96705274
chr14	96705673	96706824
chr14	96717526	96717599
chr14	96821824	96821880
chr14	97429084	97429156
chr15	148641	149320
chr15	158617	175065
chr15	208287	260924
chr15	379594	379660
chr15	381367	381400
chr15	385423	385588
chr15	1143974	1150632
chr15	1256954	1257139
chr15	1314433	1549253
chr15	1573432	1577836
chr15	1607844	1765022
chr15	1866122	1904388
chr15	1151044	1152932
chr15	1169280	1169385
chr15	1256973	1257249
chr15	1582425	1582504
chr15	1589733	1594381
chr15	1670350	1717464
chr15	1734085	1734882
chr15	2230512	2251694
chr15	3508771	3518532
chr15	4019471	4029088
chr15	4415331	4415805
chr15	4510439	4516095
chr15	5512363	5513802
chr15	7325932	7326098
chr15	7469924	7489884
chr15	7599908	7608081
chr15	8785856	8791090
chr15	8797129	8846247
chr15	8901543	8902333
chr15	8934237	8948159
chr15	9003796	9003849
chr15	9417140	9417280
chr15	10399152	10469166
chr15	10572940	10574975
chr15	11388144	11403842
chr15	11979999	11986961
chr15	12033843	12038964
chr15	12054298	12088723
chr15	12519361	12527869
chr15	14207234	14208610
chr15	14213486	14213842
chr15	14216656	14222896
chr15	14224655	14225424
chr15	14467886	14468025
chr15	17772716	17772798
chr15	17987549	17988937
chr15	26036663	26036899
chr15	27053174	27053277
chr15	30263582	30263680
chr15	34448223	34448266
chr15	35825978	35826916
chr15	35981620	35981790
chr15	37558097	37558194
chr15	42355955	42356083
chr15	44131837	44131945
chr15	48472913	48473090
chr15	50951630	50955835
chr15	52560028	52560104
chr15	53377247	53377504
chr15	55302044	55302188
chr15	59843698	59843800
chr15	59862045	59862937
chr15	62577025	62577182
chr15	66696705	66697061
chr15	68809516	68809594
chr15	70305699	70307428
chr15	72708022	72709419
chr15	74337968	74338207
chr15	77754073	77754191
chr15	79078914	79079056
chr15	79162845	79163115
chr15	79163518	79163563
chr15	79654154	79654211
chr15	80193241	80193286
chr15	81821381	81821541
chr15	84432261	84432316
chr15	85021322	85021425
chr15	85319972	85320104
chr15	85415916	85416179
chr15	88213127	88213165
chr15	89710650	89710700
chr15	93333319	93333386
chr15	93743178	93743312
chr15	94818986	94821423
chr16	395128	395199
chr16	493663	495193
chr16	771808	772575
chr16	855306	855936
chr16	961134	961834
chr16	1134867	1135180
chr16	1207016	1208771
chr16	5240299	5240739
chr16	6489196	6489325
chr16	7606540	7606620
chr16	7972885	7973224
chr16	8605244	8605307
chr16	10363632	10365468
chr16	13014526	13014709
chr16	14813007	14813247
chr16	16176670	16176820
chr16	16623929	16624002
chr16	16963444	16963885
chr16	17228650	17228931
chr16	18763281	18763427
chr16	20634498	20634601
chr16	27555741	27557422
chr16	27712490	27713290
chr16	29272021	29272677
chr16	32723838	32723919
chr16	33762033	33762275
chr16	33772063	33773912
chr16	34560106	34561551
chr16	34564539	34568212
chr16	34580122	34580625
chr16	34585556	34587103
chr16	34625610	34626431
chr16	34756976	34757065
chr16	34764083	34774004
chr16	35698127	35698306
chr16	35810719	35811119
chr16	35978447	35989218
chr16	36496222	36497708
chr16	37632200	37632343
chr16	38253621	38253674
chr16	38544797	38590997
chr16	39349773	39354153
chr16	39836719	39837656
chr16	39889670	39904043
chr16	40810820	40812915
chr16	40826401	40827612
chr16	42555286	42558375
chr16	42600033	42608667
chr16	42669593	42698164
chr16	42721907	42744250
chr16	42783920	42785132
chr16	43206306	43246267
chr16	43291345	43327572
chr16	43489542	43489543
chr16	43770477	43869445
chr16	44072268	44084593
chr16	44558028	44571324
chr16	44854253	44854550
chr16	47418686	47418694
chr16	48120173	48120478
chr16	50686758	50686870
chr16	55438137	55438424
chr16	58227151	58227270
chr16	59415306	59415384
chr16	60524766	60525197
chr16	62787574	62787618
chr16	64763344	64766787
chr16	67663528	67663644
chr16	69017471	69017495
chr16	69625041	69625139
chr16	69736561	69736604
chr16	71601992	71602202
chr16	77414867	77868740
chr16	81559648	81559714
chr16	81912315	81912627
chr16	83734429	83734587
chr16	85618452	85618650
chr16	86252122	86252192
chr16	86776905	86777432
chr16	88069629	88071159
chr16	88253576	88253626
chr16	89406128	89406149
chr16	89658607	89659177
chr17	46525	47393
chr17	154240	155427
chr17	225074	225258
chr17	225561	227588
chr17	231333	232904
chr17	263123	266377
chr17	282073	282572
chr17	606670	606917
chr17	725582	792576
chr17	1085102	1085423
chr17	1259813	1259923
chr17	1666907	1667146
chr17	3448053	3448231
chr17	3956807	3957061
chr17	6183079	6186621
chr17	8104511	8104623
chr17	9431627	9432004
chr17	10048994	10049086
chr17	13024208	13024284
chr17	14756707	14756839
chr17	16072903	16072957
chr17	21824021	21827078
chr17	21882620	21887407
chr17	21888718	21898640
chr17	21900214	21991635
chr17	21994960	22000206
chr17	22001351	22012758
chr17	22014689	22022771
chr17	22032395	22036855
chr17	22202784	22215395
chr17	22334135	22334261
chr17	23751533	23754577
chr17	23758181	23758654
chr17	23765323	23765781
chr17	25816917	25820037
chr17	28047857	28048038
chr17	30585582	30585733
chr17	31163764	31163885
chr17	40968306	40968555
chr17	41358329	41358391
chr17	43874150	43874283
chr17	45498386	45500859
chr17	45540370	45540372
chr17	45818839	45819485
chr17	46152705	46471924
chr17	50717293	50717367
chr17	51761389	51761592
chr17	55552376	55553328
chr17	57185019	57185936
chr17	57210183	57210210
chr17	65688658	65689070
chr17	65721507	65721690
chr17	66549908	66550456
chr17	67821936	67823705
chr17	68246740	68246902
chr17	68709537	68709982
chr17	72056115	72056283
chr17	72316484	72316504
chr17	72903174	72903426
chr17	77245034	77245426
chr17	78202362	78202902
chr17	78769579	78770636
chr17	79425896	79425913
chr17	79996165	79996206
chr17	80086444	80087517
chr17	80127543	80127544
chr17	80670048	80670159
chr17	80995112	81033651
chr17	81693493	81693698
chr17	82311297	82315480
chr17	82705278	82705422
chr17	82738732	82739849
chr17	82838610	82841154
chr17	82857668	82858479
chr18	55166	55299
chr18	2608879	2612045
chr18	3407967	3408211
chr18	8695488	8695548
chr18	10972291	10972457
chr18	12753625	12753638
chr18	13858849	14056427
chr18	14291715	14292339
chr18	14292660	14298926
chr18	14308577	14310625
chr18	14311694	14318573
chr18	14420626	14422165
chr18	14424659	14429063
chr18	14458027	14460160
chr18	14460736	14462070
chr18	14464781	14467233
chr18	14472256	14483985
chr18	14543242	14544233
chr18	14549724	14551012
chr18	14611063	14611464
chr18	14616045	14616656
chr18	14624603	14625347
chr18	14698195	14702428
chr18	14726636	14726771
chr18	14732740	14732875
chr18	14843662	14871679
chr18	14898941	14916555
chr18	15069848	15073425
chr18	15126240	15144809
chr18	19396980	19397101
chr18	24853856	24855914
chr18	25514640	25514661
chr18	31446225	31446375
chr18	32933083	32933953
chr18	33845832	33846030
chr18	38098067	38098078
chr18	38098774	38098846
chr18	41800020	41800321
chr18	43848239	43848477
chr18	48094919	48094954
chr18	55436980	55437566
chr18	56366772	56366987
chr18	61748545	61748742
chr18	62640661	62641879
chr18	66963202	66963254
chr18	68812140	68812453
chr18	70691619	70692276
chr18	71049185	71049385
chr18	72683602	72684032
chr18	73475481	73476098
chr18	74096041	74096171
chr18	74109927	74110967
chr18	74126949	74127483
chr18	74250091	74250997
chr18	74365639	74367003
chr18	74400836	74400940
chr18	74433789	74434670
chr19	350186	359577
chr19	415055	416830
chr19	437475	440129
chr19	510244	510349
chr19	563376	565928
chr19	573883	573945
chr19	1015276	1015443
chr19	1108497	1109016
chr19	1603995	1604278
chr19	1931296	1935357
chr19	2889187	2889424
chr19	3154128	3154197
chr19	4020802	4021936
chr19	4307709	4310779
chr19	8545314	8545519
chr19	10051613	10052066
chr19	12426322	12426441
chr19	13267510	13267744
chr19	14298719	14298976
chr19	14861325	14861444
chr19	15653862	15654003
chr19	15737608	15737885
chr19	16019307	16022130
chr19	16060337	16060544
chr19	16073939	16074155
chr19	16146241	16148223
chr19	17405771	17405880
chr19	20915773	20915798
chr19	20921326	20921510
chr19	21012345	21012579
chr19	22010866	22010920
chr19	23746532	23746568
chr19	24589404	24597890
chr19	25271179	25271326
chr19	25314179	25320761
chr19	25322195	25328621
chr19	25330805	25484738
chr19	25594471	25596744
chr19	25723790	25727797
chr19	25728992	25729467
chr19	25731959	25732760
chr19	25733937	25734225
chr19	25734779	25735299
chr19	25753119	25753475
chr19	25757036	25757455
chr19	25770786	25772702
chr19	25840088	25842028
chr19	25843263	25846174
chr19	25848701	25851178
chr19	25967659	25968317
chr19	27684169	27684430
chr19	27687541	27687780
chr19	27693008	27694427
chr19	27696593	27697596
chr19	27702233	27702838
chr19	27705587	27707543
chr19	27721210	27722152
chr19	27728007	27746919
chr19	27853475	27855480
chr19	27906156	27908981
chr19	27914119	27914800
chr19	27922158	27922669
chr19	28487437	28491630
chr19	28493554	28494345
chr19	28512998	28514298
chr19	28522774	28523178
chr19	28558293	28558603
chr19	28615912	28626177
chr19	28635279	28653442
chr19	28669446	28676250
chr19	28679511	28683079
chr19	28679905	28680407
chr19	29079004	29080382
chr19	29082413	29091445
chr19	29319635	29339865
chr19	30653262	30654825
chr19	31323214	31323344
chr19	31363035	31364670
chr19	31365020	31365250
chr19	31771286	31771365
chr19	35608597	35608768
chr19	35896021	35896145
chr19	35930316	35930923
chr19	38072724	38106721
chr19	41543492	41543666
chr19	41957060	41957076
chr19	42952218	42952275
chr19	44021913	44022210
chr19	46191785	46191816
chr19	48152038	48152074
chr19	51256527	51256619
chr19	52358885	52358947
chr19	52364278	52364340
chr19	52375014	52375078
chr19	52868506	52868573
chr19	55153858	55154439
chr19	56424759	56424997
chr19	56489118	56489436
chr19	56611968	56612784
chr19	56670118	56670216
chr19	56672870	56674133
chr19	57800335	57800439
chr19	57830480	57830503
chr19	57980705	57982839
chr19	58159114	58159146
chr19	59232803	59233916
chr19	59401499	59401606
chr2	201869	209311
chr2	852786	853979
chr2	1711124	1711315
chr2	2221249	2221271
chr2	2876208	2876252
chr2	3619402	3619475
chr2	4197558	4197726
chr2	5043938	5047424
chr2	7217810	7218010
chr2	7509087	7519104
chr2	7623802	7624038
chr2	9328904	9329104
chr2	10431417	10432536
chr2	10569483	10570229
chr2	11148181	11148358
chr2	11672338	11673323
chr2	18859040	18859062
chr2	24462783	24463657
chr2	29256352	29256484
chr2	33239637	33239712
chr2	35325187	35325340
chr2	35988915	35990989
chr2	40294807	40294904
chr2	43383462	43383508
chr2	44358017	44358044
chr2	52800012	52800047
chr2	57197042	57197161
chr2	57491635	57491834
chr2	65626212	65626427
chr2	65626773	65626792
chr2	70460360	70462599
chr2	71078207	71078294
chr2	73222413	73222505
chr2	78604557	78604593
chr2	80967730	80967819
chr2	86950264	86950954
chr2	87460316	87464209
chr2	87474072	87474174
chr2	88236464	88236988
chr2	89982210	90000700
chr2	90001875	90001987
chr2	90004303	90004568
chr2	90005757	90006371
chr2	90375073	90380216
chr2	90810979	90811600
chr2	91041017	91041141
chr2	92358944	92377626
chr2	92431047	92437538
chr2	92459638	92465211
chr2	92705627	92719018
chr2	92748765	92757063
chr2	92757595	92762497
chr2	92899690	92903223
chr2	92917013	92917827
chr2	92986188	92986686
chr2	93005342	93005475
chr2	93021351	93025111
chr2	93030468	93034001
chr2	93281105	93281253
chr2	93290405	93291110
chr2	93521992	93524801
chr2	93533540	93533721
chr2	93602499	93603350
chr2	93690390	93692675
chr2	93696635	93699632
chr2	93711040	93713050
chr2	93719075	93719495
